Individual,ID,Date,Date2,Time,Latitude,Longitude,Fix,CRC,Time_complete,Time_complete_local,Data_type,Species,Metal,Capture_ID,Island,Time_complete_local_deployment,Latitude_deployment,Longitude_deployment,Comment
Lujan,ID 283451,23/12/2024,12/23/2024,10:01:36,-63.5171471,-56.9123726,3D,OK,12/23/2024 10:01,12/23/2024 7:01,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,23/12/2024,12/23/2024,11:05:32,-63.512,-56.973,A0,OK,12/23/2024 11:05,12/23/2024 8:05,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,23/12/2024,12/23/2024,13:00:48,-63.5079308,-56.9250946,3D,OK,12/23/2024 13:00,12/23/2024 10:00,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,23/12/2024,12/23/2024,13:24:59,-63.433,-57.325,A0,OK,12/23/2024 13:24,12/23/2024 10:24,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,23/12/2024,12/23/2024,13:27:55,-63.45,-57.301,AB,OK,12/23/2024 13:27,12/23/2024 10:27,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,23/12/2024,12/23/2024,13:28:22,-63.454,-57.29,AB,OK,12/23/2024 13:28,12/23/2024 10:28,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,23/12/2024,12/23/2024,14:00:32,-63.5083656,-56.9324417,3D,OK,12/23/2024 14:00,12/23/2024 11:00,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,23/12/2024,12/23/2024,15:00:16,-63.4768257,-56.9910927,3D,OK,12/23/2024 15:00,12/23/2024 12:00,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,23/12/2024,12/23/2024,16:00:00,-63.4502525,-56.9518471,3D,OK,12/23/2024 16:00,12/23/2024 13:00,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,23/12/2024,12/23/2024,16:59:44,-63.4180984,-56.4653435,3D,OK,12/23/2024 16:59,12/23/2024 13:59,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,23/12/2024,12/23/2024,18:59:12,-63.488987,-56.2175598,3D,OK,12/23/2024 18:59,12/23/2024 15:59,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,23/12/2024,12/23/2024,19:59:56,-63.472,-56.288,A1,OK,12/23/2024 19:59,12/23/2024 16:59,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,23/12/2024,12/23/2024,20:58:40,-63.4890099,-56.2175369,3D,OK,12/23/2024 20:58,12/23/2024 17:58,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,23/12/2024,12/23/2024,22:02:40,-63.5110016,-56.1997452,3D,OK,12/23/2024 22:02,12/23/2024 19:02,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,23/12/2024,12/23/2024,22:12:33,-63.519,-56.272,A1,OK,12/23/2024 22:12,12/23/2024 19:12,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,23/12/2024,12/23/2024,22:13:27,-63.522,-56.278,AB,OK,12/23/2024 22:13,12/23/2024 19:13,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,23/12/2024,12/23/2024,23:02:24,-63.488678,-56.2178955,3D,OK,12/23/2024 23:02,12/23/2024 20:02,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,23/12/2024,12/23/2024,23:53:37,-63.505,-56.258,AB,OK,12/23/2024 23:53,12/23/2024 20:53,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,23/12/2024,12/23/2024,23:59:08,-63.489,-56.222,A2,OK,12/23/2024 23:59,12/23/2024 20:59,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Simon,ID 283450,23/12/2024,12/23/2024,0:59:44,-63.2946815,-56.4834671,3D,OK,12/23/2024 0:59,12/22/2024 21:59,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,1:58:39,-63.266,-56.499,AB,OK,12/23/2024 1:58,12/22/2024 22:58,Argos,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,2:59:12,-63.2947845,-56.4840851,3D,OK,12/23/2024 2:59,12/22/2024 23:59,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,3:28:21,-63.306,-56.558,A1,OK,12/23/2024 3:28,12/23/2024 0:28,Argos,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,3:58:56,-63.2948112,-56.484108,3D,OK,12/23/2024 3:58,12/23/2024 0:58,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,4:58:40,-63.282444,-56.4630127,3D,OK,12/23/2024 4:58,12/23/2024 1:58,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,6:02:40,-63.2954483,-56.484211,3D,OK,12/23/2024 6:02,12/23/2024 3:02,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,6:55:41,-63.285,-56.421,AB,OK,12/23/2024 6:55,12/23/2024 3:55,Argos,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,6:57:43,-63.285,-56.448,A1,OK,12/23/2024 6:57,12/23/2024 3:57,Argos,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,8:02:08,-63.2954483,-56.484211,3D,OK,12/23/2024 8:02,12/23/2024 5:02,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,8:35:55,-63.298,-56.413,A3,OK,12/23/2024 8:35,12/23/2024 5:35,Argos,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,8:37:01,-63.268,-56.476,A1,OK,12/23/2024 8:37,12/23/2024 5:37,Argos,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,9:01:52,-63.2818298,-56.4645004,3D,OK,12/23/2024 9:01,12/23/2024 6:01,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,10:01:36,-63.2823944,-56.4632187,3D,OK,12/23/2024 10:01,12/23/2024 7:01,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,11:05:59,-63.282,-56.529,AA,OK,12/23/2024 11:05,12/23/2024 8:05,Argos,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,12:01:04,-63.2945518,-56.4822655,2D,OK,12/23/2024 12:01,12/23/2024 9:01,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,13:00:48,-63.2955017,-56.4851341,3D,OK,12/23/2024 13:00,12/23/2024 10:00,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,13:24:34,-63.366,-56.086,A0,OK,12/23/2024 13:24,12/23/2024 10:24,Argos,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,13:25:00,-63.367,-56.091,AB,OK,12/23/2024 13:25,12/23/2024 10:25,Argos,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,13:28:04,-63.348,-56.091,AB,OK,12/23/2024 13:28,12/23/2024 10:28,Argos,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,14:00:32,-63.2824173,-56.4632454,3D,OK,12/23/2024 14:00,12/23/2024 11:00,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,15:00:16,-63.2946815,-56.4834938,3D,OK,12/23/2024 15:00,12/23/2024 12:00,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,16:00:00,-63.2947083,-56.4835205,3D,OK,12/23/2024 16:00,12/23/2024 13:00,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,16:59:44,-63.2823944,-56.4632721,3D,OK,12/23/2024 16:59,12/23/2024 13:59,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,17:59:28,-63.2947083,-56.4834938,3D,OK,12/23/2024 17:59,12/23/2024 14:59,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,18:59:12,-63.2956276,-56.4851341,3D,OK,12/23/2024 18:59,12/23/2024 15:59,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,19:58:39,-63.28,-56.494,A1,OK,12/23/2024 19:58,12/23/2024 16:58,Argos,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,21:02:56,-63.2945786,-56.4835701,3D,OK,12/23/2024 21:02,12/23/2024 18:02,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,21:44:34,-63.278,-56.496,AB,OK,12/23/2024 21:44,12/23/2024 18:44,Argos,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,23:02:24,-63.2819328,-56.4642677,3D,OK,12/23/2024 23:02,12/23/2024 20:02,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,23/12/2024,12/23/2024,23:58:32,-63.288,-56.512,A2,OK,12/23/2024 23:58,12/23/2024 20:58,Argos,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Lujan,ID 283451,24/12/2024,12/24/2024,2:01:36,-63.4884987,-56.2177391,3D,OK,12/24/2024 2:01,12/23/2024 23:01,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,24/12/2024,12/24/2024,22:00:32,-63.4370956,-56.1887627,3D,OK,12/24/2024 22:00,12/24/2024 19:00,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,24/12/2024,12/24/2024,23:00:16,-63.4376564,-56.1898613,3D,OK,12/24/2024 23:00,12/24/2024 20:00,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,24/12/2024,12/24/2024,23:32:48,-63.436,-56.191,A3,OK,12/24/2024 23:32,12/24/2024 20:32,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,24/12/2024,12/24/2024,1:01:52,-63.4884987,-56.2177391,3D,OK,12/24/2024 1:01,12/23/2024 22:01,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,24/12/2024,12/24/2024,2:36:00,-63.536,-56.476,A0,OK,12/24/2024 2:36,12/23/2024 23:36,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,24/12/2024,12/24/2024,3:01:20,-63.4885254,-56.2177925,3D,OK,12/24/2024 3:01,12/24/2024 0:01,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,24/12/2024,12/24/2024,4:01:04,-63.488472,-56.2178421,3D,OK,12/24/2024 4:01,12/24/2024 1:01,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,24/12/2024,12/24/2024,4:56:25,-63.483,-56.207,A2,OK,12/24/2024 4:56,12/24/2024 1:56,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,24/12/2024,12/24/2024,6:00:32,-63.3451385,-55.9616127,3D,OK,12/24/2024 6:00,12/24/2024 3:00,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,24/12/2024,12/24/2024,8:00:00,-63.4345856,-56.1679726,3D,OK,12/24/2024 8:00,12/24/2024 5:00,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,24/12/2024,12/24/2024,8:59:44,-63.4345856,-56.1679993,3D,OK,12/24/2024 8:59,12/24/2024 5:59,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,24/12/2024,12/24/2024,9:48:23,-63.477,-55.94,A0,OK,12/24/2024 9:48,12/24/2024 6:48,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,24/12/2024,12/24/2024,9:59:28,-63.4345856,-56.1679497,3D,OK,12/24/2024 9:59,12/24/2024 6:59,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,24/12/2024,12/24/2024,10:59:12,-63.4345856,-56.1679726,3D,OK,12/24/2024 10:59,12/24/2024 7:59,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,24/12/2024,12/24/2024,11:58:56,-63.4346123,-56.1679993,3D,OK,12/24/2024 11:58,12/24/2024 8:58,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,24/12/2024,12/24/2024,12:26:58,-63.444,-56.129,A1,OK,12/24/2024 12:26,12/24/2024 9:26,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,24/12/2024,12/24/2024,12:58:40,-63.4346352,-56.1679993,3D,OK,12/24/2024 12:58,12/24/2024 9:58,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,24/12/2024,12/24/2024,14:02:40,-63.3560448,-55.9276161,3D,OK,12/24/2024 14:02,12/24/2024 11:02,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,24/12/2024,12/24/2024,15:02:24,-63.3492088,-55.9769211,3D,OK,12/24/2024 15:02,12/24/2024 12:02,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,24/12/2024,12/24/2024,15:20:30,-63.344,-56.009,A1,OK,12/24/2024 15:20,12/24/2024 12:20,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,24/12/2024,12/24/2024,16:02:08,-63.3495178,-55.9765625,3D,OK,12/24/2024 16:02,12/24/2024 13:02,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,24/12/2024,12/24/2024,17:01:52,-63.4346123,-56.168232,3D,OK,12/24/2024 17:01,12/24/2024 14:01,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,24/12/2024,12/24/2024,18:01:36,-63.4379387,-56.1899643,3D,OK,12/24/2024 18:01,12/24/2024 15:01,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,24/12/2024,12/24/2024,19:01:20,-63.4376335,-56.1888123,3D,OK,12/24/2024 19:01,12/24/2024 16:01,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,24/12/2024,12/24/2024,19:27:38,-63.44,-56.204,A1,OK,12/24/2024 19:27,12/24/2024 16:27,Argos,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,24/12/2024,12/24/2024,20:01:04,-63.4370422,-56.1893234,3D,OK,12/24/2024 20:01,12/24/2024 17:01,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Lujan,ID 283451,24/12/2024,12/24/2024,21:00:48,-63.4370956,-56.1886864,3D,OK,12/24/2024 21:00,12/24/2024 18:00,GPS,Brown skua,NA,WDL24-SKU-002,Brown Bluff,12/22/2024 18:12,-63.52026749,-56.89038969,"Logger 283451, Lujan"
Simon,ID 283450,24/12/2024,12/24/2024,1:37:38,-63.293,-56.481,AA,OK,12/24/2024 1:37,12/23/2024 22:37,Argos,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,24/12/2024,12/24/2024,1:01:52,-63.282444,-56.4630928,3D,OK,12/24/2024 1:01,12/23/2024 22:01,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,24/12/2024,12/24/2024,1:35:11,-63.32,-56.407,A1,OK,12/24/2024 1:35,12/23/2024 22:35,Argos,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,24/12/2024,12/24/2024,1:39:35,-63.293,-56.451,AB,OK,12/24/2024 1:39,12/23/2024 22:39,Argos,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,24/12/2024,12/24/2024,2:01:36,-63.2957573,-56.4850578,3D,OK,12/24/2024 2:01,12/23/2024 23:01,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,24/12/2024,12/24/2024,19:28:07,-63.273,-56.569,A1,OK,12/24/2024 19:28,12/24/2024 16:28,Argos,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,24/12/2024,12/24/2024,20:01:04,-63.295269,-56.4840584,3D,OK,12/24/2024 20:01,12/24/2024 17:01,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,24/12/2024,12/24/2024,21:00:48,-63.2818298,-56.4645004,3D,OK,12/24/2024 21:00,12/24/2024 18:00,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,24/12/2024,12/24/2024,22:00:32,-63.2823677,-56.4632454,3D,OK,12/24/2024 22:00,12/24/2024 19:00,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,24/12/2024,12/24/2024,23:00:16,-63.2958832,-56.4814453,3D,OK,12/24/2024 23:00,12/24/2024 20:00,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,24/12/2024,12/24/2024,23:31:30,-63.28,-56.437,A2,OK,12/24/2024 23:31,12/24/2024 20:31,Argos,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,24/12/2024,12/24/2024,9:49:03,-63.212,-56.953,A0,OK,12/24/2024 9:49,12/24/2024 6:49,Argos,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,24/12/2024,12/24/2024,4:01:04,-63.2818832,-56.464447,3D,OK,12/24/2024 4:01,12/24/2024 1:01,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,24/12/2024,12/24/2024,4:57:25,-63.282,-56.452,A1,OK,12/24/2024 4:57,12/24/2024 1:57,Argos,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,24/12/2024,12/24/2024,7:00:16,-63.2818832,-56.4643974,3D,OK,12/24/2024 7:00,12/24/2024 4:00,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,24/12/2024,12/24/2024,8:00:00,-63.2823677,-56.4632187,3D,OK,12/24/2024 8:00,12/24/2024 5:00,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,24/12/2024,12/24/2024,8:59:44,-63.2814713,-56.4645004,3D,OK,12/24/2024 8:59,12/24/2024 5:59,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,24/12/2024,12/24/2024,9:45:07,-63.282,-56.374,AB,OK,12/24/2024 9:45,12/24/2024 6:45,Argos,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,24/12/2024,12/24/2024,12:58:40,-63.2816505,-56.4651909,3D,OK,12/24/2024 12:58,12/24/2024 9:58,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,24/12/2024,12/24/2024,9:50:00,-63.308,-56.456,AB,OK,12/24/2024 9:50,12/24/2024 6:50,Argos,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
Simon,ID 283450,24/12/2024,12/24/2024,9:59:28,-63.2957039,-56.4851074,3D,OK,12/24/2024 9:59,12/24/2024 6:59,GPS,Brown skua,NA,WDL24-SKU-001,Joinville,12/20/2024 9:20,-63.29476459,-56.48409057,"Logger 283450, Simon"
